,C++,,Java,,,,,Objective-C,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,Java,JavaScript,jQuery,,Node.js,,,,,SQL,Bash
,,,,,,,,,,,,,
,,,Java,,jQuery,,,,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,JavaScript,jQuery,,Node.js,,PHP,,,SQL,
,,,Java,JavaScript,,,,,PHP,Python,,SQL,
,,C#,,JavaScript,jQuery,,,,,,Ruby,SQL,JQuery
,,,,,,,,,,,,,
C,,,Java,,,,,,PHP,,,SQL,
,,,Java,JavaScript,jQuery,,,,,,,,
,,C#,Java,JavaScript,jQuery,,Node.js,,,,,SQL,
C,C++,,Java,,,,,,,Python,,SQL,
C,C++,,Java,,,,,,,,,,Google Web Toolkit
,,,,,,,,,,Python,,,
,,C#,,,,,,,,,,,
C,C++,,Java,JavaScript,jQuery,,Node.js,,,Python,,,
,,C#,Java,JavaScript,jQuery,,,,,,,SQL,VB
,,C#,,JavaScript,,,,,,,,SQL,
,,,Java,,jQuery,,,,PHP,,,SQL,
,C++,C#,Java,,,,,,,,,SQL,
,,C#,,,,,,,,Python,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,Java,JavaScript,jQuery,,,,PHP,,,SQL,"LaTeX, MASM"
,,C#,,,,,,,,,,SQL,Per
,,C#,Java,,,,,,,,,SQL,
,C++,,,,,,,,,Python,,,
C,C++,,,,,,,,,,,,
,C++,,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,,,,,,,,,
C,C++,,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,,,PHP,,,,
,,,,,jQuery,,,,PHP,,,SQL,
,,C#,,,,,,,,,,,VB
C,,,Java,JavaScript,jQuery,,Node.js,,,Python,,SQL,SAS
C,C++,C#,Java,,,,,,,,,,
,,C#,,,,,,,PHP,,,SQL,Delphi
,,,,,,,,,,,,,
,,C#,Java,,,,,,,,,SQL,
,,C#,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,Java,JavaScript,,,,,,,,SQL,
C,C++,C#,,,,,,,,,,,
,,C#,,,,,,,,,,,Mathematica
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,mongodb
,,,,,,,,,,,,,
,,C#,,,,,,Objective-C,,,,SQL,Powershell
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,,,,,,,,,,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,XAML
,,,Java,JavaScript,jQuery,,,,,,,SQL,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,Java,JavaScript,jQuery,,,,,,,,
,,,,,,,,,,,,SQL,Delphi
,,,Java,JavaScript,jQuery,,,,,Python,,SQL,
,,,,,,,,,,,,,
,,,Java,,,,,,,,,SQL,
,,,Java,,,,,,,Python,,,
,C++,,Java,JavaScript,jQuery,,,,,,Ruby,SQL,
C,,,Java,JavaScript,jQuery,,Node.js,,PHP,Python,Ruby,SQL,CoffeeScript
,C++,,,JavaScript,jQuery,,,,PHP,,Ruby,SQL,
C,C++,,Java,JavaScript,jQuery,,,,PHP,Python,,SQL,
,,C#,,JavaScript,jQuery,,,,PHP,,,SQL,
C,C++,,Java,JavaScript,,,,,,,,SQL,
C,,,Java,JavaScript,jQuery,,,,,Python,,SQL,
,,,Java,,,,,,,,,SQL,
,,,,JavaScript,jQuery,,,Objective-C,,,,SQL,vb.net
,,C#,,,,,,,,,,SQL,
,,,Java,,,,,,,,,SQL,
,C++,C#,,JavaScript,,,Node.js,,,Python,Ruby,,
,,C#,,JavaScript,jQuery,,,,,Python,,,
C,,,Java,JavaScript,,,,,PHP,Python,,,
,,,Java,JavaScript,jQuery,,,,,,,SQL,Java EE
,,C#,,,,,,,,,,,
,C++,,,,,,,,,Python,,,Thirdparty scripting system
,,C#,Java,JavaScript,jQuery,,,Objective-C,,Python,,SQL,
,,,,JavaScript,,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,Node.js,,PHP,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,Node.js,,PHP,,,SQL,scala
,,C#,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,,Java,JavaScript,,,,,,,,SQL,several more
,C++,,Java,JavaScript,,,,,,,,,Scala
,,,Java,JavaScript,,,,,,,,SQL,
,,,,,,,,,,,,,
C,C++,C#,Java,JavaScript,jQuery,,Node.js,Objective-C,PHP,Python,Ruby,SQL,Android
,,,,JavaScript,jQuery,,,,PHP,,Ruby,SQL,
C,C++,C#,Java,JavaScript,,,,,,,,SQL,
,,,,,,,,,,,,,
,,C#,,,,,,,,,,SQL,
,,C#,,JavaScript,,,,,,,,SQL,
,,C#,,JavaScript,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,Java,JavaScript,jQuery,,,,,,,,
C,,,Java,JavaScript,,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,Java,,,,,,,Python,,SQL,R
,,C#,Java,JavaScript,jQuery,,,Objective-C,PHP,,,SQL,
C,C++,,Java,JavaScript,,,,,,Python,,SQL,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,"HTML, CSS, Classic ASP"
,,C#,,,,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,,,,,,,,,SQL,
,C++,,,,,,,,,,,,
,,C#,,JavaScript,,,,,,,,SQL,
C,C++,C#,Java,JavaScript,jQuery,,,Objective-C,PHP,,,SQL,
C,,,,JavaScript,,,,,PHP,Python,,,xBase
,,,,,,,,,,,,,
C,,,,,,,,,,Python,,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
C,,,Java,JavaScript,jQuery,,Node.js,,PHP,Python,Ruby,SQL,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,C++,,Java,,,,,,,Python,,SQL,
C,C++,,Java,JavaScript,jQuery,,,,,,Ruby,SQL,ruby on rails
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,Objective-C,,,,,
,,,,,,,,,,,,,
,,,,,,,,,PHP,,,,"Moscow ML, MIPS, Fasto"
,C++,C#,,,,,,,,,,SQL,
,,,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,,,,Python,Ruby,,
,,C#,Java,JavaScript,jQuery,,,Objective-C,,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,JavaScript,jQuery,,,,,,Ruby,SQL,clojure
,,,Java,JavaScript,jQuery,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,SSIS
,,C#,,JavaScript,jQuery,,,,PHP,,,SQL,
,C++,,,JavaScript,jQuery,,,,PHP,,,,
,,,Java,JavaScript,jQuery,,,Objective-C,PHP,,Ruby,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
C,,,Java,,,,,,,,,SQL,
C,C++,,,,,,,Objective-C,,Python,,,
,,,,,,,,,,,,,
,,C#,,,,,,,,,,,
C,,,Java,JavaScript,jQuery,,,,PHP,,Ruby,SQL,
,,,Java,,,,,,,,,,ant maven version control shell
,C++,C#,,,,,,,,,,,Perl
C,C++,C#,,JavaScript,,,Node.js,Objective-C,PHP,,,SQL,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,Java,,,,,Objective-C,,,Ruby,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,VB.NET
,,,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,jQuery,,,,,,,,
,,,,,,,,,,,,,
,C++,C#,,JavaScript,,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,,,,Python,,SQL,Perl
,,,Java,JavaScript,jQuery,,,,,,Ruby,SQL,"VB6, Delphi"
,,C#,,JavaScript,jQuery,,,,,,,SQL,Ajax
,,,Java,JavaScript,jQuery,,,,,,,,
,C++,C#,,,,,,,,,Ruby,,Erlang
,,C#,,JavaScript,jQuery,,,,PHP,,,SQL,
,,C#,,,jQuery,,,,PHP,,,SQL,
,C++,,,,,,,Objective-C,,Python,,,
,,,Java,JavaScript,,,,,PHP,,,SQL,
,,,,,,,,,,Python,,,mathematics
C,,,,,,,Node.js,,,,,,R
,,,Java,JavaScript,jQuery,,,,,,,,clojure
,,,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,,,PHP,Python,,,
,,,,,,,,,,,,,
C,,,,,,,,,,Python,,,
,,,,,,,,,,,,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,JavaScript,jQuery,,,,,,Ruby,SQL,
,,,Java,,,,,,,,,,
,,,,,,,,,,,,,
,,,,JavaScript,jQuery,,,,,,,SQL,Perl
,,,,JavaScript,jQuery,,,,PHP,Python,,SQL,
,C++,,Java,JavaScript,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,Java,JavaScript,jQuery,,,,,,,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,,Objective-C,,,Ruby,SQL,
C,C++,,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,,,,,,SQL,
C,,,,,,,,,,Python,,,haskell
,,,Java,JavaScript,,,,,,Python,Ruby,,Erlang
C,C++,C#,Java,JavaScript,jQuery,,,,PHP,,,SQL,"COBOL, OracleForms, Lisp, Delphi, Visual Basic, PERL"
,,,,JavaScript,jQuery,,,,,,,,"HTML, CSS"
C,C++,,,,,,,Objective-C,PHP,,,SQL,HTML
,,C#,,,,,,,,,,,
,,C#,,,,,,,PHP,,,SQL,
C,,,Java,,,,,Objective-C,,Python,,,Assembly language
,C++,C#,Java,JavaScript,,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,,,,Python,,SQL,
C,C++,C#,,JavaScript,jQuery,,,Objective-C,PHP,Python,,SQL,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C,C++,C#,,JavaScript,jQuery,,,,,Python,,,
C,C++,C#,,,,,,,,,,SQL,
,,C#,,,,,,,,,,SQL,
,,,,,,,,,,,,,
,,,Java,,jQuery,,,,PHP,,,SQL,CSS
,,C#,,JavaScript,jQuery,,,,,,,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,,,,,,,,,
,,,Java,,,,,Objective-C,,,,,
,,C#,,,,,,,,,,,
,,,,JavaScript,jQuery,,,,,Python,,,
,C++,C#,Java,JavaScript,,,,,,,,,
,C++,C#,Java,,,,,,,,,SQL,Python
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,C++,,,,,,,,,,,,
,,,Java,,,,,,,,,SQL,
,,C#,,,,,,,PHP,,,,VB.NET
,,,Java,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,,,
C,C++,,,JavaScript,jQuery,,,,PHP,,,,
C,C++,,Java,,,,,Objective-C,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
C,C++,,Java,JavaScript,,,,,PHP,,,,"Flex, Actionscript, SAP, MongoDB"
,C++,C#,Java,,,,,,,,,,
,C++,,Java,JavaScript,,,,,,Python,,,
,,C#,,,jQuery,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,,,,,,,
,,,,JavaScript,jQuery,,,,,Python,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
C,,,,,,,,,,,,,
,,C#,,JavaScript,,,,,,,,,"CoffeeScript, Scala, F#"
C,,,Java,JavaScript,jQuery,,,,,,,,
,,,,JavaScript,jQuery,,,,,,Ruby,,
,,,,JavaScript,,,,,,Python,Ruby,SQL,
,,,Java,JavaScript,jQuery,,,,,,,SQL,"Perl, Bash"
,C++,,Java,JavaScript,,,,,,Python,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,Python,,,
,,,Java,JavaScript,jQuery,,,,,,,SQL,"HTML,XHTML,CSS"
,,C#,,JavaScript,jQuery,,,,,Python,,,
,,C#,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,,,,,,,,,"Matlab, R"
,,,,JavaScript,jQuery,,,,,,Ruby,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,,,,,,Python,,,
,,,Java,JavaScript,,,,,,,,,
,,,Java,JavaScript,jQuery,,,,PHP,,,,
,,,,JavaScript,,,,,PHP,,,SQL,
,,,,,,,,,,Python,,,Matlab
C,C++,,,JavaScript,jQuery,,,,,,Ruby,,
,,,,JavaScript,jQuery,,,,,,,,"CSS, HTML, xsl, XML, sharepoint"
,,,,,,,,,,,,,
,,,,JavaScript,jQuery,,,,PHP,,Ruby,,
,,C#,,JavaScript,jQuery,,,Objective-C,PHP,,,,
C,,,,,,,,Objective-C,PHP,Python,,SQL,
C,,,,,,,,,,Python,,,Fortran
,,,,,,,,,,,,,
C,,C#,,,,,,,,Python,,SQL,
,,,,JavaScript,jQuery,,,,,Python,,SQL,
,,,,,,,,,,,,,
C,,,,,,,,,,Python,,SQL,
C,,,,JavaScript,jQuery,,,,PHP,Python,,,html
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,Java,,,,,,PHP,,,,
,C++,C#,,,,,,,,,,,
,,,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,,,,,,SQL,
C,C++,,,,,,,,,Python,,SQL,
,,,,JavaScript,jQuery,,,,PHP,Python,,SQL,
,,,Java,,,,,,,,,SQL,
,,,,,,,,,,,,,Verilog
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,Java,,,,,,,,,,
,,,,JavaScript,jQuery,,,,PHP,,,,
,,,,,,,,,,,,,
,C++,C#,Java,JavaScript,jQuery,,,Objective-C,PHP,Python,Ruby,SQL,
,,C#,,JavaScript,,,,,,Python,,SQL,Perl
,,,,,,,,,,,,,
C,C++,,,JavaScript,jQuery,,,,PHP,Python,,SQL,
,,,Java,JavaScript,jQuery,,Node.js,,,,,SQL,Groovy
,,,,,,,,,PHP,,,,
,,C#,,JavaScript,jQuery,,Node.js,,,,,SQL,Perl
,,,,,,,,,,,,,"r, vb"
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,JavaScript,jQuery,,,,PHP,Python,,SQL,
,C++,C#,,JavaScript,jQuery,,,Objective-C,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,Node.js,,PHP,,,SQL,apex
,,,Java,JavaScript,,,,,PHP,Python,,,
,,,Java,JavaScript,jQuery,,,,,Python,,,
C,C++,,,,,,,Objective-C,,,,,
,,,,,,,,,,,,,
,,C#,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,C#,Java,JavaScript,,,,,,,,,
,,,Java,JavaScript,,,,,,,,,perl tcl
,,C#,,JavaScript,jQuery,,,,,,,,
C,C++,,,,,,,,PHP,Python,,,Perl
C,C++,,Java,,,,,,,,,,Android
,,C#,,JavaScript,jQuery,,Node.js,,PHP,,,,CoffeeScript
,,C#,Java,JavaScript,jQuery,,,,,,,SQL,
C,,,,,,,,,,,,SQL,Delphi Pascal
,,,,JavaScript,jQuery,,,,,,,SQL,ColdFusion
C,C++,,,JavaScript,,,,,PHP,,Ruby,SQL,
,,C#,,JavaScript,jQuery,,Node.js,,PHP,,,,VB.NET
,,,,JavaScript,jQuery,,,,,Python,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,,SQL,Powershell
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,JavaScript,jQuery,,,,,,Ruby,,
C,,C#,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,JavaScript,jQuery,,,,PHP,,Ruby,SQL,
,,,,JavaScript,,,,Objective-C,PHP,,,,
,,C#,,JavaScript,jQuery,,,Objective-C,,,,SQL,
,,,,JavaScript,jQuery,,,,PHP,,,,Cache Object Script
,,C#,Java,JavaScript,jQuery,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,,,,,,,,,SQL,"VB.NET, VB6"
C,,,Java,JavaScript,jQuery,,,,,,,,
,,,,,,,,,,,,,
,C++,C#,Java,JavaScript,,,,,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,,,,Python,,SQL,
,,,Java,,,,,Objective-C,,,,,
,,,,JavaScript,,,,,,,Ruby,,Scala
,,C#,,JavaScript,jQuery,,,,PHP,Python,,,
,C++,,Java,,,,,,,,,SQL,
,,,,,,,,,,,,SQL,vba
,,,,,,,,,,,,,
,C++,C#,,JavaScript,jQuery,,Node.js,Objective-C,,,,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,,,PHP,,,SQL,
,,C#,Java,JavaScript,jQuery,,,,,,,SQL,
,,C#,Java,,,,,,,,,SQL,
C,C++,,,JavaScript,,,,,,,,,"scheme, bash, tcl"
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,,
,C++,,,,,,,,,,,SQL,VBScript haha
,,,Java,,,,,,PHP,Python,,SQL,
,,,,,,,,,PHP,,,,
,C++,,Java,,,,,,,Python,,,
,,,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,Node.js,Objective-C,,,Ruby,,
,,,,,,,,,,,,SQL,"VBA, Perl"
C,C++,,,,,,,,,Python,,SQL,"proprietary assembler, Korn shell, awk, matlab/octave, proprietary scripting languages"
,,,,JavaScript,jQuery,,,,,,Ruby,SQL,
,,,,JavaScript,jQuery,,Node.js,,,,Ruby,,"HTML, CSS"
,,,,JavaScript,,,,Objective-C,,,,SQL,
,,,Java,JavaScript,jQuery,,,,,,,SQL,
,,C#,Java,JavaScript,jQuery,,,,PHP,,,SQL,
C,,C#,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,Node.js,,,,,SQL,
,,C#,Java,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,,,
,,C#,,,,,,,,,,SQL,
,,,,,,,,,,,Ruby,,
,,C#,Java,JavaScript,,,,Objective-C,,,,SQL,
,,,,JavaScript,jQuery,,,,,,Ruby,SQL,
,,C#,,,,,,,,,,SQL,
,,C#,,JavaScript,,,,,,,,SQL,ASP.NET
,,,,,,,,,,Python,Ruby,SQL,
C,,,Java,JavaScript,jQuery,,Node.js,,,Python,,SQL,
,,,,,,,,,,,,,
,,,Java,,,,,,,Python,,SQL,
,,,Java,JavaScript,,,,,,Python,,SQL,Scala
,,C#,,JavaScript,,,,,,,,SQL,
,,,Java,JavaScript,jQuery,,,,,,,,AngularJS
,,,,,,,,,,,,,
C,C++,,,,,,,,,,,,"Ada, Mainsail"
,,,,,,,,,,,,,
,,C#,,JavaScript,,,,,,,,SQL,
,C++,,Java,,,,,,,,,,
,,,Java,JavaScript,jQuery,,,,,,,SQL,
,,,,JavaScript,jQuery,,,,,,,,
,,,,JavaScript,jQuery,,,,,Python,Ruby,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,mongodb
,,C#,Java,,,,,,,,,,
,,C#,Java,,,,,,,Python,Ruby,,
,,,,,,,,,,,,,
,,C#,,,,,,,,Python,,SQL,VB.NET
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,,,,,,,,,,
,,C#,,,,,,,,,,,
,C++,,,JavaScript,jQuery,,Node.js,,PHP,,,SQL,
,,,,,,,,,PHP,,,SQL,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,C#,Java,,,,,Objective-C,,,Ruby,,
,,,,,,,,Objective-C,,,,,
,,,,JavaScript,,,,,PHP,Python,,SQL,bash
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,Java,,jQuery,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
C,C++,,Java,JavaScript,jQuery,,,,,,Ruby,SQL,
,,,,,,,,,,,,SQL,Delphi
,,C#,,,jQuery,,,,,,,SQL,MVC
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,Java,JavaScript,,,,,,,,,perl
,,,Java,JavaScript,,,,,,,,SQL,
,,,,,,,,,,,,,"Clojure, CouchDB"
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,C++,C#,Java,JavaScript,jQuery,,,Objective-C,PHP,,,SQL,
,,,,,,,,,PHP,,,,
,,C#,Java,JavaScript,jQuery,,,,,,Ruby,SQL,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C,,,Java,,,,,,,Python,,SQL,
,C++,,Java,,,,,,,,,,
,,,,JavaScript,jQuery,,,,,,Ruby,SQL,
C,,,Java,,jQuery,,,,,,,SQL,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,,
,,,,,,,,,,,,,Delphi
,,C#,,JavaScript,jQuery,,,,,,Ruby,SQL,
C,C++,C#,Java,JavaScript,jQuery,,,,,,,,Perl
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,Java,JavaScript,jQuery,,,,,Python,,SQL,VB
,,C#,Java,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,Ruby,SQL,Flex/Actionscript
,,,Java,JavaScript,jQuery,,,,PHP,,,SQL,"Groovy, Grails"
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,,Objective-C,,,,SQL,
,,C#,,,,,,,,,,SQL,
,,,,,,,,,,Python,,SQL,
,,C#,,JavaScript,,,,,,,,SQL,
,,,Java,,,,,,,,,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,Node.js,,PHP,,,,
,,,,JavaScript,jQuery,,,,PHP,,,,"CoffeeScript, SASS"
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,Node.js,,,,,SQL,
,,,Java,,,,,,PHP,,,SQL,Perl
,,C#,,JavaScript,jQuery,,,,,,,SQL,NHibernate
,,,,JavaScript,jQuery,,,,PHP,,Ruby,SQL,"CoffeeScript, Bash"
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,Python,,,
,,,,,,,,Objective-C,,,,,
C,,C#,Java,,,,,,PHP,,,SQL,MATLAB
,,,,,,,,,,,,SQL,
C,C++,,,,,,,,,Python,,,
,,,,,,,,Objective-C,,,,,
C,C++,,Java,JavaScript,jQuery,,,,,,,,
,,C#,,,jQuery,,,,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,,
,,,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,C#,Java,JavaScript,jQuery,,,,,,,SQL,F#
,,,,,,,,Objective-C,,,,,Lua
C,C++,,,,,,,,,,,,Matlab
,,,,JavaScript,jQuery,,,,,,,SQL,VB.NET ASP.NET MVC
,,C#,,,,,,Objective-C,,,,,
,,,Java,,,,,,,,,,Delphi
C,C++,C#,,,,,,,PHP,,,SQL,
,,C#,,,,,,Objective-C,,,,SQL,
C,C++,,,,,,,,,Python,Ruby,SQL,perl
,,,Java,JavaScript,jQuery,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,Node.js,,PHP,,Ruby,,
,,,,,,,,,,,,,
C,C++,,Java,,,,,,,,,,
,,,,,,,,,,Python,,,
,,C#,Java,,,,,,,,,,Haskell
C,C++,C#,,JavaScript,jQuery,,,Objective-C,PHP,,,SQL,
,,,,,,,,,,,,,
,,C#,,,,,,,,,,SQL,"F#, Clojure, Haskell"
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,Ruby,SQL,CoffeeScript
,,,,JavaScript,jQuery,,,,,,,SQL,Perl
C,C++,,,,,,,,,Python,,,
,,,,,,,,,,,,,
,,,,JavaScript,jQuery,,,,,Python,,SQL,
C,C++,,,JavaScript,,,,Objective-C,,,,,Perl
,,,Java,,,,,,,,,,
,,,,,,,,,,,,,
,,,Java,,,,,,,,,,
,,,Java,,,,,,,,,,
,,,,JavaScript,,,,,,Python,,SQL,Carto
,,C#,,JavaScript,jQuery,,,,PHP,,,SQL,"ASP.NET, VB.NET"
,C++,C#,Java,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,CoffeeScript
,,,Java,JavaScript,jQuery,,,,PHP,Python,,,
C,,,Java,JavaScript,,,,,PHP,,,SQL,
,,,,JavaScript,jQuery,,,,PHP,,,,
,,,,JavaScript,jQuery,,,,,,Ruby,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,,JavaScript,jQuery,,,,,,,SQL,Delphi
,,,,,,,,,,,,,R
,,C#,Java,JavaScript,jQuery,,,,,,,SQL,
,,C#,Java,,,,,Objective-C,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,,Java,JavaScript,jQuery,,,,,,,SQL,Perl
,,C#,,,,,,,,Python,,,Haskell
,,,,,,,,,,,,,
,,C#,,,jQuery,,,,,,,SQL,Telerik
,,C#,,,,,,,,,,SQL,
,,,,JavaScript,jQuery,,,,PHP,,,,
,,C#,,JavaScript,jQuery,,,,PHP,,,SQL,"html, css, Delphi"
C,C++,,,JavaScript,jQuery,,,,,,,,
,,C#,,,jQuery,,,,PHP,,,SQL,
,C++,C#,,,,,,,,,,SQL,
,,C#,,,jQuery,,,,PHP,,,SQL,VB .Net
,,,,,,,,,,,,,
C,,,Java,JavaScript,jQuery,,,,,,,,
,,,Java,JavaScript,jQuery,,,,,,,SQL,
,,,Java,JavaScript,jQuery,,,,,,,SQL,
C,C++,C#,,,,,,,,,,,
,,,Java,JavaScript,jQuery,,,,,,,SQL,"Grails, Vaadin, Twitter Bootstrap"
C,,,,JavaScript,jQuery,,,,PHP,Python,,SQL,Lua
,,,,,jQuery,,,,,Python,,,Angular JS
,,C#,,JavaScript,jQuery,,Node.js,,PHP,Python,,,
,,,,JavaScript,jQuery,,,,PHP,,,SQL,Drupal
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,C#,,,,,,,PHP,,,SQL,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,Objective-C,PHP,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,,JavaScript,jQuery,,Node.js,,,,Ruby,SQL,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,,,,SQL,
,,C#,Java,JavaScript,jQuery,,,,,,,SQL,
,,,,,,,,,,,,,
,,,,JavaScript,jQuery,,,Objective-C,PHP,,,SQL,
,,,,,,,,,,,,,
,,,,JavaScript,jQuery,,,,,Python,,SQL,
,,C#,Java,,jQuery,,,,PHP,,,SQL,
,,,Java,,,,,,,,Ruby,SQL,
,,C#,,,,,,,,,,,
,,,,,,,,,,,,,
,,C#,,JavaScript,jQuery,,,,PHP,Python,,SQL,
,,C#,,JavaScript,jQuery,,Node.js,,PHP,,,SQL,
,C++,,,JavaScript,,,,Objective-C,,,,,
