,,CSS,,,,SQL,C#,,,,,
,,,,,,,C#,C++,C,Perl,,
Java,,,PHP,,,,,C++,C,,,
Java,,,PHP,,,,,,,,,
Java,,CSS,,,,,C#,C++,C,,,
Java,JavaScript,,,,Ruby,SQL,C#,,,,,"Groovy, Erlang"
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,,,,Python,,,C#,C++,C,,,
Java,JavaScript,CSS,,Python,Ruby,SQL,C#,,C,,,
,,CSS,PHP,,Ruby,SQL,C#,C++,,,,
,,,,Python,,,,C++,,,,
,JavaScript,,,,,,C#,,C,,,FORTRAN
Java,JavaScript,,PHP,Python,,SQL,,,C,,,
,JavaScript,,PHP,Python,,,,,,,,
Java,JavaScript,,,,,SQL,,,,,,
,,,,,,,,,,,,
Java,JavaScript,CSS,,,,,C#,,,,,
,,,,,,,,,,,,Vb
,JavaScript,CSS,PHP,,,,,,,,,
Java,JavaScript,CSS,,,,SQL,C#,,,,,
Java,,,,,,SQL,C#,C++,C,,,Objective-C
Java,JavaScript,,PHP,Python,,SQL,,,C,,,
Java,JavaScript,,,Python,,,,,,,,
Java,,,,,,SQL,C#,,,,,
,,,,,,,C#,,,,,LISP
,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,,,,Perl,,
,JavaScript,CSS,PHP,,,SQL,C#,,,,,ActionScript 3.0
,,,,,,SQL,C#,C++,,,,
Java,JavaScript,,PHP,,,,,,,,,
,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
,JavaScript,,PHP,,,SQL,,C++,,,,
Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
,JavaScript,,PHP,,,SQL,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,JavaScript,,,Python,,,,C++,,,,"prolog, lua"
Java,,,,,,SQL,,,,,,
,JavaScript,CSS,PHP,,,,C#,C++,C,Perl,,
,JavaScript,CSS,,,,,,,,,,html
Java,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
,,,,,,,C#,C++,,,,
,JavaScript,CSS,,,,,,,,,,ColdFusion
,,,,,,SQL,C#,C++,,,,
Java,JavaScript,,,,Ruby,,,,,,,
,,,PHP,,,,,,,,,
,,,,,,,,,,,,
Java,JavaScript,,PHP,,Ruby,,C#,,,,,
Java,,,,,,,,,,,,assembler
Java,JavaScript,CSS,PHP,Python,Ruby,SQL,,,,,,Scala
,JavaScript,,,Python,,,,C++,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,JavaScript,CSS,,,,SQL,,,,,,RPG
,JavaScript,CSS,PHP,,,SQL,,,,,,VBscript
Java,JavaScript,,,Python,,SQL,C#,C++,C,,,Objective-C
,,,,Python,,,C#,C++,C,,,
,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
,,,,,,,C#,,,,,
,JavaScript,CSS,PHP,Python,,SQL,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,,,,,,,
,JavaScript,CSS,,,,,C#,,,,,F#
,JavaScript,CSS,PHP,Python,,SQL,,C++,,,,
Java,JavaScript,CSS,,,,,,,,,,
Java,,,,Python,,,,C++,C,,,
Java,,,PHP,,Ruby,SQL,,,,,,
Java,JavaScript,CSS,PHP,Python,,SQL,,,,,,
Java,JavaScript,CSS,,,,,,,,,,
,,,PHP,,Ruby,SQL,,,,,,
,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,SQL,,,,,,
,JavaScript,CSS,PHP,Python,Ruby,SQL,,,,,,
,,,,,,,,,,,,VB.NET
Java,JavaScript,CSS,PHP,,Ruby,SQL,,C++,C,,,Objective-C
,,,,,,,C#,,,,,
Java,JavaScript,CSS,PHP,Python,Ruby,SQL,,,C,,,Objective-C
,,CSS,,Python,,SQL,,,,,,
,,,,,,,,,C,Perl,,
,JavaScript,CSS,PHP,,,SQL,,,,,,
Java,JavaScript,CSS,PHP,Python,,SQL,,C++,C,Perl,,Objective-C
Java,,CSS,,,,SQL,,,,,,
,,,,,,,,,,,,
Java,,,,,Ruby,SQL,,,C,,,scala
Java,JavaScript,CSS,,,,,,,,,,
,JavaScript,,,,Ruby,SQL,C#,,,,,
,,,,,,SQL,C#,,,,,
Java,,,PHP,Python,,SQL,,C++,C,,,
,JavaScript,CSS,,Python,Ruby,,,C++,C,,,Objective-C
,,CSS,,,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,,Ruby,SQL,C#,,,,,
Java,,,,Python,,,,,C,Perl,,
,,,,,,SQL,,,C,Perl,,
Java,,,,Python,,SQL,C#,C++,C,,,
Java,JavaScript,,,Python,,,C#,C++,,,,
,,,PHP,,,,C#,,,,,
,,CSS,PHP,,,,,,,,,
Java,JavaScript,,,,,SQL,C#,,,,,
Java,JavaScript,CSS,,Python,Ruby,,,C++,C,Perl,,
,JavaScript,,,,,SQL,C#,,,,,
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
Java,,CSS,,,,SQL,C#,C++,C,,,
Java,JavaScript,CSS,,,,SQL,,,,,,
,JavaScript,CSS,PHP,Python,,SQL,,,,,,
,,,,,,,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,Visual Basic .NET
,JavaScript,CSS,,Python,,SQL,,,C,,,Common Lisp
,JavaScript,,,,,SQL,C#,,,,,
,JavaScript,CSS,PHP,Python,,SQL,C#,,C,,,
,JavaScript,CSS,PHP,Python,,,,,,,,
,,,,,,SQL,,,,,,vb
Java,,,,,,,,C++,,,,R
Java,JavaScript,CSS,,,Ruby,,,,,,,
Java,,CSS,,Python,,SQL,,,,,,
,JavaScript,CSS,PHP,,,SQL,,,C,,,"Objective-C, Cocoa"
,JavaScript,CSS,,,,,,,,,,
,,,,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,,,PHP,Python,Ruby,SQL,C#,C++,C,,,
,,,,,,,,,,,None,
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,JavaScript,,,,,SQL,,,,,,
,JavaScript,CSS,,,,SQL,,,,,,VB.Net
,JavaScript,CSS,,,,SQL,C#,,,,,vb.net
,,,,Python,,,,C++,C,Perl,,Tcl
,,,,,,,,,,,,
,,,,Python,,,,,,,,lotusscript
,JavaScript,,,,,SQL,C#,,,,,
,,,,,,,C#,,,,,
Java,JavaScript,CSS,,,,,C#,C++,C,,,
Java,,,,,Ruby,SQL,C#,C++,C,,,
Java,,,,,,SQL,,,,,,
,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,C#,C++,C,Perl,,"bash, tcl"
Java,JavaScript,,,,,SQL,C#,,,,,
Java,JavaScript,CSS,,,,SQL,C#,C++,C,,,"Assembler, BASIC"
Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
,,,,,,SQL,C#,,,,,
,,CSS,,,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,,,,,,,,,
,,,,,,SQL,C#,,,,,
Java,,CSS,PHP,,,SQL,,,,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,
Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,Perl,,
,,CSS,,Python,,,,,C,,,
Java,JavaScript,CSS,PHP,Python,Ruby,SQL,,,,Perl,,
,,CSS,,,,SQL,C#,,,,,
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,JavaScript,,,,,,C#,,,,,Objective-C
,,,,,,,,,,Perl,,
,,,,Python,,SQL,,,C,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,JavaScript,,,,,,,,,Perl,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,
Java,JavaScript,CSS,PHP,Python,Ruby,SQL,,,,Perl,,
,,,,,,SQL,C#,,,,,
Java,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,SQL,C#,,,,,
,,,,,,,,,,,,
Java,,,,Python,,SQL,,,,,,
,,,,,,,C#,C++,,,,
Java,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,C++,,,,"lisp,scheme,clojure,bash"
,,,,,,,C#,,,,,
Java,,,,Python,,,,,,,,AS3
Java,JavaScript,,,Python,,,,C++,C,,,
,,,,Python,,,,,,,,"bash, BASIC"
,JavaScript,CSS,PHP,Python,Ruby,SQL,,,,,,Haskell
,,,,,,,C#,,,,,
,JavaScript,,,,,SQL,,,,,,ActionScript
,JavaScript,,,,,,C#,,,,,"F#, Haskell"
,,CSS,,Python,,,C#,C++,C,,,
Java,JavaScript,,PHP,,,SQL,,C++,C,,,
Java,,,,,,SQL,C#,C++,C,,,
,JavaScript,CSS,,,,SQL,C#,,,,,HTML
Java,,,,,,,,,,,,"Objective-C, Smalltalk"
Java,JavaScript,,,Python,Ruby,,C#,C++,C,,,"Haskell,Scheme"
,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,
Java,,,,Python,,SQL,,,,,,Haskell
Java,,,PHP,,,SQL,C#,,,,,
Java,JavaScript,CSS,,,,,,,,,,
,,,,Python,,,,C++,C,,,Fortran
,,,,,,,,,,,,
Java,,,,,,,,,C,,,Ada
Java,,,,,,SQL,,,,,,Android
Java,JavaScript,CSS,,Python,,SQL,,,,,,
,,,,,,,,,,,,objective -c
,,,,,,,,,,,,
Java,JavaScript,,PHP,,,,,C++,C,,,
Java,,,,,,,C#,C++,,,,
Java,,,,Python,,SQL,C#,C++,C,Perl,,
,,CSS,,Python,,SQL,C#,,,,,
,,,PHP,,,SQL,,,,,None,
,,,,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,C++,C,,,
Java,,,,Python,Ruby,,,,C,Perl,,
,,,,,,,C#,C++,,,,
,,,,,,SQL,C#,C++,,,,PowerBuilder
Java,,,PHP,Python,,SQL,C#,C++,C,,,
,,,,,,,,,,,,
,JavaScript,,,,,SQL,C#,,,,,
,JavaScript,CSS,,Python,Ruby,SQL,C#,,,,,
,,CSS,,,,SQL,,,C,,,Lua
Java,,,,,,,C#,C++,C,,,
,JavaScript,CSS,PHP,,,SQL,,,C,,,Objective-c
Java,,,,,,,C#,,,,,Delphi
,JavaScript,CSS,PHP,Python,,SQL,C#,C++,,,,
,JavaScript,CSS,PHP,,,SQL,,C++,,,,
,,,,,,SQL,,,C,Perl,,"bash, ksh"
,JavaScript,CSS,PHP,,,,,,,,,"Objective-C, VB.NET"
Java,JavaScript,CSS,PHP,,,SQL,C#,C++,,,,
Java,,,,,,SQL,C#,,C,Perl,,
Java,JavaScript,,PHP,Python,,SQL,,C++,C,,,
Java,,,,,,SQL,C#,C++,,,,
,,CSS,,,Ruby,,,,,,,
,JavaScript,,,,,SQL,,C++,C,,,Delphi
,JavaScript,,PHP,,,SQL,C#,,,,,
,JavaScript,,PHP,Python,,,,C++,C,,,
Java,JavaScript,CSS,,,Ruby,SQL,,,,Perl,,
Java,,,,Python,,,,,C,,,
Java,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,,,,,,,objective-c
Java,JavaScript,CSS,PHP,,,,,,C,,,
,JavaScript,CSS,,Python,Ruby,SQL,C#,C++,,Perl,,
,,,,,,,,C++,C,,,fortran
,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,,,SQL,,,,,,
Java,,CSS,,,,,,,,,,"Clojure, ActionScript"
,JavaScript,,,Python,,,,C++,,,,
,JavaScript,CSS,PHP,,,,C#,C++,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,,,,,,,,,,,,scala
Java,JavaScript,CSS,PHP,,,,,,,,,
,,,,,,,,C++,,,,LSL
,,,,,,,C#,,,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,C,,,
,,,,,,,,,,,,
Java,,,,Python,,SQL,,,,,,
,,,,,,,,,,,,Objective-C (how is this not a choice)
,JavaScript,CSS,,Python,Ruby,SQL,C#,,,,,"F#,VB6"
Java,JavaScript,CSS,PHP,,,SQL,C#,C++,,,,
,,,,,,,C#,,,,,
Java,JavaScript,CSS,PHP,,Ruby,,,,,,,
Java,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,C++,C,,,
,JavaScript,,PHP,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,asp.net-mvc
Java,,,,,Ruby,SQL,,C++,C,,,
,JavaScript,CSS,,,,SQL,,,,,,VBScript
,JavaScript,CSS,PHP,Python,,SQL,,,,Perl,,
Java,JavaScript,,,Python,,SQL,,C++,,,,
,JavaScript,,,,,SQL,C#,,,,,
,,CSS,,,,,,C++,,,,
Java,,CSS,,,Ruby,,,C++,C,,,
,,,,,,,,,,,,
,,,,,,,C#,,,,,
,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,Python,,,,,C,,,
,,,,Python,,,,C++,,,,
Java,JavaScript,CSS,,,Ruby,SQL,,C++,C,,,
,,,,,,,C#,,,,,powershell
Java,,,,,,,,C++,C,,,ActionScript
,,CSS,PHP,,,,C#,C++,C,,,AS3
Java,,CSS,PHP,,,SQL,,C++,,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,tcl
Java,,,,,,,C#,,,,,
,,,,Python,,,,,,,,R
,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,
,JavaScript,CSS,PHP,,,,,C++,C,,,
,,,PHP,Python,,,,C++,C,,,
Java,,CSS,,,,SQL,C#,,,,,
,,,,,,,,,,,,
,,CSS,PHP,,,SQL,C#,C++,,Perl,,
Java,,,,,,,,,,,,
Java,,CSS,,,Ruby,,,C++,C,,,objective c
Java,JavaScript,CSS,PHP,Python,Ruby,,,,,Perl,,
,,,,,,,,,,Perl,,
,,,,,,,C#,,,,,Objective-C
Java,JavaScript,CSS,PHP,,,,,,,,,
Java,JavaScript,CSS,PHP,,,,,,,,,
Java,JavaScript,,,,,,,C++,,,,Scala
,JavaScript,CSS,PHP,,,SQL,,,,,,ASP 3.0
Java,,CSS,,,,,,,,,,Groovy
Java,,,,,,,,C++,C,,,ada
,JavaScript,CSS,,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,,,SQL,,C++,C,,,
Java,JavaScript,,PHP,,,,C#,C++,C,,,
Java,JavaScript,,,,,,,,C,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,
Java,,,,,,,,C++,C,Perl,,
,,CSS,PHP,,,,,,,,,
Java,,CSS,PHP,,,SQL,C#,C++,,,,
,,,,Python,,,,C++,C,,,Objective C
,,,,,,,,,,,None,
Java,,CSS,,,,,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,HTML
Java,,,,,Ruby,SQL,,C++,C,,,
,JavaScript,CSS,PHP,Python,,,,,,,,
Java,,,,,,,,,,,,
,,,,,,,C#,,,,,
Java,,CSS,PHP,Python,Ruby,,,C++,C,Perl,,name it.
,JavaScript,CSS,PHP,,Ruby,SQL,,C++,,Perl,,
Java,JavaScript,,PHP,,Ruby,SQL,,C++,C,,,Objective-C
,,CSS,,,,,,,,,,HTML
,,CSS,PHP,,,SQL,C#,,,,,ABAP
Java,,CSS,,,Ruby,,,,C,,,"Shell Scripting, Objective-C"
Java,JavaScript,CSS,,,Ruby,,,,,,,
,JavaScript,,,,,SQL,C#,,,,,VB
Java,,,PHP,,,SQL,C#,C++,C,,,
Java,,CSS,PHP,,,,,C++,C,,,x86 assembler OO-pascal
,,,,,,SQL,C#,,,,,
,JavaScript,CSS,PHP,,,SQL,,C++,C,,None,"Pascal, Assembler"
,JavaScript,CSS,PHP,Python,,SQL,,C++,C,,,Lua
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,SQL,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,JavaScript,CSS,,,,SQL,C#,,,Perl,,
,,,PHP,,,SQL,C#,C++,C,,,
,JavaScript,CSS,PHP,,,,,C++,C,,,
Java,,,,,Ruby,,,,C,,,Objective C
,,CSS,PHP,,,SQL,C#,C++,C,,,Assembly
,JavaScript,CSS,,,,,,,,,,
,,,,,,,,,,,,
,,CSS,PHP,,,,,,,,,vb
Java,,,,,,,,,,,,
,,CSS,PHP,,Ruby,,,,,,,
,JavaScript,CSS,PHP,,Ruby,,,,C,,,
Java,,,,Python,,SQL,C#,,C,,,
Java,,,,,,SQL,,,,,,
,JavaScript,,,,,SQL,C#,C++,C,,,
Java,,CSS,PHP,,,SQL,,,,,,
,JavaScript,CSS,,Python,,SQL,,,,,,
Java,JavaScript,CSS,PHP,,,,C#,C++,C,,,
Java,JavaScript,,PHP,,,SQL,,C++,C,Perl,,ObjectiveC
,JavaScript,CSS,,,Ruby,,,,,,,
Java,,CSS,,,,,C#,,,,,Objective C
Java,,,,,,,,,,,,
Java,,,,Python,,,,C++,C,,,
Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
Java,,,,,,,,,,Perl,,Prolog
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,JavaScript,CSS,,Python,Ruby,SQL,C#,C++,C,Perl,,R VB
Java,,,,,,,,,,,,
Java,,,,,,,,C++,C,,,
Java,JavaScript,CSS,PHP,,,SQL,,,,,,Coldfusion
,JavaScript,CSS,PHP,,,SQL,,,,,,
,,,,,,,,,,,,
Java,JavaScript,CSS,,Python,,SQL,,,,,,
,JavaScript,CSS,,,,,C#,,,,,
Java,,,,,,,,,,,,
Java,,,PHP,,,SQL,C#,C++,C,,,
,JavaScript,,,,,,C#,,,,,
Java,,,,,,SQL,,,C,Perl,,
,,,,,,SQL,C#,,C,,,"obj-c , vba"
,,,,,,,,,C,,,
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
,,CSS,PHP,Python,Ruby,SQL,,,C,,,lisp
,JavaScript,CSS,PHP,Python,,SQL,,,C,Perl,,"Lisp, Haskell, Prolog"
Java,,,,,,,C#,,,,,
Java,JavaScript,CSS,,,,,,,,,,
,,CSS,,Python,,,,C++,C,,,
Java,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,,,C++,C,,,R
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,,,,,
,JavaScript,CSS,PHP,,,SQL,C#,C++,,Perl,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,PHP,,,,,,,,,
,,,,,,,C#,,,,,
Java,JavaScript,CSS,PHP,Python,,SQL,,,C,Perl,,
,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,SQL,C#,C++,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,,C#,C++,C,,,"VB.NET, VB 6, VBScript, VBA"
,,,,,,,,,C,,,
,JavaScript,CSS,PHP,Python,,SQL,,,,Perl,,
,,,,,,,,,,,,
,,,,,,SQL,,,C,Perl,,PowerBuilder
,,,,,,,,,,,,
,,,,,,,,,,,None,
,,,,,,,,,,,None,
Java,JavaScript,CSS,PHP,,,SQL,,,,,,
Java,,,,,,,,,,,,
,JavaScript,,,,,,C#,,,,,ColdFusion
Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,JavaScript,,PHP,Python,,SQL,,C++,C,,,
Java,,CSS,PHP,,,,,,,,,
,,,PHP,,,SQL,,,,,,
Java,JavaScript,CSS,PHP,,Ruby,SQL,,,C,,,Scala
,,,,,,,,,,,,
,,,,,,SQL,,,,,,VB.NET
,,,,,,,,,,,,
,,CSS,PHP,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,f#
,JavaScript,CSS,,Python,,SQL,,,,,,
,JavaScript,CSS,PHP,,,,,,,,,
Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,,,PHP,,,,,C++,C,,,"Haskell, LISP"
,,,,,,,C#,,,,,f#
,,,,,Ruby,SQL,C#,,,,,
,,,,,,,C#,,,,,
,,,,,Ruby,,,C++,,,,
Java,,,,,,,C#,C++,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,SQL,C#,,,,,
,JavaScript,CSS,,Python,,SQL,,C++,C,,,
,,,,,,,,,,,,ColdFusion
,,,,,,,C#,,,,,
Java,JavaScript,CSS,,Python,,SQL,C#,,,,,
,,,,,,,,C++,C,,,
,JavaScript,,PHP,,Ruby,SQL,,,,,,
Java,,,PHP,,,,,C++,,,,
Java,,,,,Ruby,SQL,,,,,,
Java,JavaScript,CSS,,Python,,,,C++,C,,,
,,,,,,,,,,,,
,,,,,,SQL,C#,,,,,
,,,PHP,Python,,,,,C,Perl,,BASH
Java,,,,,,SQL,,,,,,
Java,JavaScript,CSS,PHP,,,,,C++,C,,,
,,CSS,PHP,,,,,,,,,
,,,,,,,,C++,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,SQL,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,,,,,,,,,C,,,
,,,,,,SQL,C#,C++,,,,
,,,PHP,,,SQL,,,,,,
,,CSS,,,Ruby,SQL,,,,,,
,,,PHP,,,SQL,,,,,,Delphi
,JavaScript,CSS,PHP,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,C++,,,,
,JavaScript,CSS,PHP,,,,,,,,,
,JavaScript,CSS,PHP,,,SQL,,,C,,,VB
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,Python,,,,C++,C,,,
Java,JavaScript,CSS,,Python,,SQL,,,C,,,
,JavaScript,CSS,,,,SQL,C#,C++,C,,,
,,,,,,SQL,,,,,,
,JavaScript,CSS,,,Ruby,SQL,,,,,,
,,,,,,,,,,,,
,,,,Python,,,,C++,C,,,Haskell
,JavaScript,,,,,,C#,C++,C,,,
Java,,,,,Ruby,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,C,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,JavaScript,CSS,,Python,,SQL,,,,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,
,,,,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,,,,,,,
,,,PHP,,,,,C++,,,,
,,,,,,SQL,C#,,,,,
Java,,,,,,SQL,C#,,,,,
,,,PHP,,,,,,,,,
,,,,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,JavaScript,CSS,PHP,,,,,,,,,
,,,,Python,,,C#,,C,,,
,,,,,,,,C++,,,,
Java,,,,,,SQL,C#,,,,,
Java,,CSS,,Python,,,C#,C++,C,,,Lisp
Java,,CSS,,Python,,SQL,,C++,C,Perl,,Objective-C
,,CSS,,,,SQL,C#,,,,,
,,,,,,SQL,C#,,,,,
Java,JavaScript,CSS,,,,,,,,,,scala
,JavaScript,CSS,PHP,Python,,SQL,,,,,,
Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
Java,JavaScript,CSS,,,,SQL,,,,Perl,,
,,CSS,PHP,,,,,,,,,jquery
,,,,,,SQL,C#,C++,C,,,PowerShell
,,,,,,,,C++,C,,,Objective-C (how dare you leave that out)! :-P
,,,,,,,C#,,,,,Classic VB
,JavaScript,CSS,,,,SQL,C#,,,,,VB.NET
Java,JavaScript,CSS,,Python,,SQL,C#,C++,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Java,JavaScript,CSS,PHP,Python,,SQL,C#,,C,,,
,,,,,,,,C++,C,,,bash
,JavaScript,CSS,PHP,,,SQL,,,,,,
,JavaScript,,PHP,,,SQL,C#,C++,C,Perl,,
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,,,,,,SQL,C#,,,,,VB.NET
,,,PHP,,,,C#,C++,,,,
,,CSS,PHP,,,SQL,,C++,C,,,
Java,JavaScript,CSS,,,,,C#,C++,,,,
,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,,,Perl,,
Java,JavaScript,,,Python,,SQL,,C++,,,,
Java,JavaScript,CSS,,Python,,SQL,,C++,C,,,
Java,JavaScript,,,Python,,SQL,C#,,,,,XSLT
Java,JavaScript,CSS,,,,SQL,,,,,,
,JavaScript,CSS,PHP,,Ruby,SQL,C#,,,,,
,,CSS,,,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,Python,,SQL,,,,,,
,,,,,,,,C++,C,Perl,,
,JavaScript,,PHP,,,,,C++,,,,
,,,,,,SQL,,C++,C,,,
Java,,,,Python,,,,C++,C,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,PHP,,,SQL,,,,,,bash
Java,JavaScript,CSS,PHP,,,SQL,,,,,,
,JavaScript,CSS,PHP,Python,,SQL,,,,Perl,,
,JavaScript,,,,,SQL,C#,,,,,
,JavaScript,,,,,SQL,C#,,,,,
,,,,Python,,,C#,C++,C,,,
,JavaScript,,,,,SQL,C#,C++,C,,,
Java,,,,Python,,,,,,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,
,,,,,,,,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,Python,,,,C++,,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,bash
,,,,Python,,,,C++,,,,
,,,,,,,C#,,,,,
,,,PHP,Python,,,,C++,,,,Scala
,,,,,,SQL,C#,,,,,"vb.net, Object Pascal"
Java,,,PHP,Python,,SQL,C#,C++,C,,,Bash
,JavaScript,CSS,PHP,,,SQL,,,C,,,Bash
,JavaScript,CSS,,Python,,SQL,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,C++,C,,,Delphi
,,CSS,,,,SQL,C#,,,Perl,,
,JavaScript,CSS,PHP,Python,,,,C++,,,,X86 Assembly
Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,Object Pascal
Java,JavaScript,,PHP,,,SQL,C#,,,,,
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
,,,,,,,,,,,,
,JavaScript,CSS,PHP,,,SQL,,,,,,
,JavaScript,CSS,PHP,,,,,,,,,
,JavaScript,CSS,PHP,,,,,,,,,
Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
,JavaScript,CSS,PHP,Python,,,,,C,,,Go
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,,,,,,,C#,C++,C,,,
,JavaScript,CSS,PHP,Python,,SQL,,,,,,
Java,,,,Python,,,,C++,C,,,
,JavaScript,CSS,,,,,C#,,,,,
,,CSS,PHP,,,SQL,,,,,,
Java,JavaScript,CSS,,,,SQL,C#,C++,C,Perl,,Objective-C
,,,,,,SQL,,C++,,,,VB ASP.NET
,JavaScript,CSS,,,,SQL,C#,,,,,
Java,,,,Python,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
Java,,,,,,,C#,C++,C,,,
Java,JavaScript,CSS,PHP,Python,,SQL,C#,,,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,JavaScript,,,,,,C#,,,,,
,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Java,JavaScript,,,,,SQL,C#,,,,,
,,,,,,,,C++,,,,
,,,,,,SQL,,C++,C,,,
,JavaScript,CSS,,,,SQL,C#,,,,,
,,,,,,SQL,C#,,,,,Various
,,,,,,,,,,,,
,JavaScript,,,,,SQL,C#,,,,,Delphi
Java,,,PHP,,,SQL,C#,,,,,Delphi
Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
,,,,,,,C#,,,,,
Java,JavaScript,CSS,PHP,Python,Ruby,SQL,,C++,,,,"Groovy, Scala"
,JavaScript,,,,,,C#,,,,,vba
,,,,Python,,SQL,C#,,,,,vb/ vba
